"geoid20","census_tract","geoid10","race_ethnicity","cnty","county2","count","moe","opp_class","opp_index"
"53053060908","Census Tract 609.08; Pierce County; Washington","53053060905","Asian",53,"Pierce",66,66,2,"Low"
"53053060908","Census Tract 609.08; Pierce County; Washington","53053060905","Black/African American",53,"Pierce",127,80,2,"Low"
"53053060908","Census Tract 609.08; Pierce County; Washington","53053060905","Hispanic/Latinx",53,"Pierce",33,46,2,"Low"
"53053060908","Census Tract 609.08; Pierce County; Washington","53053060905","NHOPI",53,"Pierce",0,13,2,"Low"
"53053060908","Census Tract 609.08; Pierce County; Washington","53053060905","Other or Multiple Races",53,"Pierce",842,296.141857899217,2,"Low"
"53053060908","Census Tract 609.08; Pierce County; Washington","53053060905","White",53,"Pierce",2544,882,2,"Low"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","AIAN",53,"Pierce",0,13,4,"High"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","Asian",53,"Pierce",219,124,4,"High"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","Black/African American",53,"Pierce",253,142,4,"High"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","Hispanic/Latinx",53,"Pierce",199,107,4,"High"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","NHOPI",53,"Pierce",0,13,4,"High"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","Other or Multiple Races",53,"Pierce",517,223.816889443134,4,"High"
"53053061001","Census Tract 610.01; Pierce County; Washington","53053061001","White",53,"Pierce",3291,392,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","AIAN",53,"Pierce",18,27,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","Asian",53,"Pierce",151,106,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","Black/African American",53,"Pierce",757,236,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","Hispanic/Latinx",53,"Pierce",294,157,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","NHOPI",53,"Pierce",1,2,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","Other or Multiple Races",53,"Pierce",711,291.278217517205,4,"High"
"53053061002","Census Tract 610.02; Pierce County; Washington","53053061002","White",53,"Pierce",3067,466,4,"High"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","AIAN",53,"Pierce",15,30,3,"Moderate"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","Asian",53,"Pierce",402,145,3,"Moderate"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","Black/African American",53,"Pierce",350,161,3,"Moderate"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","Hispanic/Latinx",53,"Pierce",363,172,3,"Moderate"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","NHOPI",53,"Pierce",7,12,3,"Moderate"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","Other or Multiple Races",53,"Pierce",1659,569.829799150588,3,"Moderate"
"53053061100","Census Tract 611; Pierce County; Washington","53053061100","White",53,"Pierce",4588,601,3,"Moderate"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","AIAN",53,"Pierce",9,15,4,"High"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","Asian",53,"Pierce",224,96,4,"High"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","Black/African American",53,"Pierce",463,227,4,"High"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","Hispanic/Latinx",53,"Pierce",348,207,4,"High"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","NHOPI",53,"Pierce",0,13,4,"High"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","Other or Multiple Races",53,"Pierce",767,254.996078401218,4,"High"
"53053061200","Census Tract 612; Pierce County; Washington","53053061200","White",53,"Pierce",3417,710,4,"High"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","AIAN",53,"Pierce",19,17,3,"Moderate"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","Asian",53,"Pierce",167,103,3,"Moderate"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","Black/African American",53,"Pierce",714,164,3,"Moderate"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","Hispanic/Latinx",53,"Pierce",923,575,3,"Moderate"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","NHOPI",53,"Pierce",27,31,3,"Moderate"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","Other or Multiple Races",53,"Pierce",1174,319.447961333298,3,"Moderate"
"53053061300","Census Tract 613; Pierce County; Washington","53053061300","White",53,"Pierce",2650,335,3,"Moderate"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","AIAN",53,"Pierce",101,84,2,"Low"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","Asian",53,"Pierce",231,134,2,"Low"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","Black/African American",53,"Pierce",535,264,2,"Low"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","Hispanic/Latinx",53,"Pierce",262,144,2,"Low"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","NHOPI",53,"Pierce",97,69,2,"Low"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","Other or Multiple Races",53,"Pierce",580,258.458894217243,2,"Low"
"53053061400","Census Tract 614; Pierce County; Washington","53053061400","White",53,"Pierce",2188,455,2,"Low"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","AIAN",53,"Pierce",33,15,4,"High"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","Asian",53,"Pierce",211,134,4,"High"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","Black/African American",53,"Pierce",202,133,4,"High"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","Hispanic/Latinx",53,"Pierce",261,133,4,"High"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","NHOPI",53,"Pierce",0,13,4,"High"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","Other or Multiple Races",53,"Pierce",527,167.056876542093,4,"High"
"53053061501","Census Tract 615.01; Pierce County; Washington","53053061500","White",53,"Pierce",1574,256,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","AIAN",53,"Pierce",0,13,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","Asian",53,"Pierce",145,105,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","Black/African American",53,"Pierce",90,85,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","Hispanic/Latinx",53,"Pierce",205,134,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","NHOPI",53,"Pierce",0,13,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","Other or Multiple Races",53,"Pierce",460,203.877414148797,4,"High"
"53053061502","Census Tract 615.02; Pierce County; Washington","53053061500","White",53,"Pierce",2523,604,4,"High"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","AIAN",53,"Pierce",36,61,3,"Moderate"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","Asian",53,"Pierce",131,82,3,"Moderate"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","Black/African American",53,"Pierce",95,57,3,"Moderate"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","Hispanic/Latinx",53,"Pierce",188,108,3,"Moderate"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","NHOPI",53,"Pierce",0,13,3,"Moderate"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","Other or Multiple Races",53,"Pierce",295,131.973482184869,3,"Moderate"
"53053061601","Census Tract 616.01; Pierce County; Washington","53053061601","White",53,"Pierce",1319,347,3,"Moderate"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","AIAN",53,"Pierce",111,106,2,"Low"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","Asian",53,"Pierce",117,67,2,"Low"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","Black/African American",53,"Pierce",81,75,2,"Low"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","Hispanic/Latinx",53,"Pierce",193,92,2,"Low"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","NHOPI",53,"Pierce",12,15,2,"Low"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","Other or Multiple Races",53,"Pierce",302,179.493732481109,2,"Low"
"53053061602","Census Tract 616.02; Pierce County; Washington","53053061602","White",53,"Pierce",544,160,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","AIAN",53,"Pierce",65,61,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","Asian",53,"Pierce",161,124,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","Black/African American",53,"Pierce",804,210,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","Hispanic/Latinx",53,"Pierce",1160,401,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","NHOPI",53,"Pierce",44,70,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","Other or Multiple Races",53,"Pierce",534,271.068257086661,2,"Low"
"53053061700","Census Tract 617; Pierce County; Washington","53053061700","White",53,"Pierce",2697,689,2,"Low"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","AIAN",53,"Pierce",86,59,4,"High"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","Asian",53,"Pierce",289,154,4,"High"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","Black/African American",53,"Pierce",397,144,4,"High"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","Hispanic/Latinx",53,"Pierce",291,171,4,"High"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","NHOPI",53,"Pierce",0,13,4,"High"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","Other or Multiple Races",53,"Pierce",560,151.029798384292,4,"High"
"53053061800","Census Tract 618; Pierce County; Washington","53053061800","White",53,"Pierce",1462,345,4,"High"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","AIAN",53,"Pierce",0,13,1,"Very Low"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","Asian",53,"Pierce",285,201,1,"Very Low"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","Black/African American",53,"Pierce",168,70,1,"Very Low"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","Hispanic/Latinx",53,"Pierce",234,141,1,"Very Low"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","NHOPI",53,"Pierce",31,54,1,"Very Low"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","Other or Multiple Races",53,"Pierce",318,109.018347079746,1,"Very Low"
"53053061900","Census Tract 619; Pierce County; Washington","53053061900","White",53,"Pierce",1091,319,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","AIAN",53,"Pierce",44,35,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","Asian",53,"Pierce",108,100,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","Black/African American",53,"Pierce",300,192,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","Hispanic/Latinx",53,"Pierce",966,424,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","NHOPI",53,"Pierce",105,146,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","Other or Multiple Races",53,"Pierce",707,338.970500191388,1,"Very Low"
"53053062000","Census Tract 620; Pierce County; Washington","53053062000","White",53,"Pierce",2580,366,1,"Very Low"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","AIAN",53,"Pierce",137,134,3,"Moderate"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","Asian",53,"Pierce",960,218,3,"Moderate"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","Black/African American",53,"Pierce",635,238,3,"Moderate"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","Hispanic/Latinx",53,"Pierce",946,217,3,"Moderate"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","NHOPI",53,"Pierce",27,41,3,"Moderate"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","Other or Multiple Races",53,"Pierce",630,203.693397045658,3,"Moderate"
"53053062300","Census Tract 623; Pierce County; Washington","53053062300","White",53,"Pierce",2912,627,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","AIAN",53,"Pierce",71,90,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","Asian",53,"Pierce",329,209,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","Black/African American",53,"Pierce",387,357,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","Hispanic/Latinx",53,"Pierce",962,320,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","NHOPI",53,"Pierce",46,82,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","Other or Multiple Races",53,"Pierce",1849,563.225532091719,3,"Moderate"
"53053062400","Census Tract 624; Pierce County; Washington","53053062400","White",53,"Pierce",3954,853,3,"Moderate"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","AIAN",53,"Pierce",5,10,4,"High"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","Asian",53,"Pierce",448,263,4,"High"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","Black/African American",53,"Pierce",191,140,4,"High"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","Hispanic/Latinx",53,"Pierce",582,257,4,"High"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","NHOPI",53,"Pierce",44,81,4,"High"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","Other or Multiple Races",53,"Pierce",1504,458.80605924508,4,"High"
"53053062501","Census Tract 625.01; Pierce County; Washington","53053062500","White",53,"Pierce",2429,613,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","AIAN",53,"Pierce",33,42,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","Asian",53,"Pierce",138,162,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","Black/African American",53,"Pierce",454,292,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","Hispanic/Latinx",53,"Pierce",500,166,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","NHOPI",53,"Pierce",0,13,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","Other or Multiple Races",53,"Pierce",1060,519.341891243139,4,"High"
"53053062502","Census Tract 625.02; Pierce County; Washington","53053062500","White",53,"Pierce",1726,378,4,"High"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","AIAN",53,"Pierce",0,13,3,"Moderate"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","Asian",53,"Pierce",220,137,3,"Moderate"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","Black/African American",53,"Pierce",727,315,3,"Moderate"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","Hispanic/Latinx",53,"Pierce",877,350,3,"Moderate"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","NHOPI",53,"Pierce",12,19,3,"Moderate"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","Other or Multiple Races",53,"Pierce",723,277.857877340197,3,"Moderate"
"53053062600","Census Tract 626; Pierce County; Washington","53053062600","White",53,"Pierce",2004,357,3,"Moderate"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","AIAN",53,"Pierce",116,108,2,"Low"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","Asian",53,"Pierce",255,266,2,"Low"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","Black/African American",53,"Pierce",1568,308,2,"Low"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","Hispanic/Latinx",53,"Pierce",1083,521,2,"Low"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","NHOPI",53,"Pierce",45,61,2,"Low"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","Other or Multiple Races",53,"Pierce",1666,673.244383563651,2,"Low"
"53053062801","Census Tract 628.01; Pierce County; Washington","53053062801","White",53,"Pierce",4219,947,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","AIAN",53,"Pierce",0,13,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","Asian",53,"Pierce",629,205,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","Black/African American",53,"Pierce",542,239,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","Hispanic/Latinx",53,"Pierce",320,133,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","NHOPI",53,"Pierce",0,13,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","Other or Multiple Races",53,"Pierce",828,196.025508544169,2,"Low"
"53053062802","Census Tract 628.02; Pierce County; Washington","53053062802","White",53,"Pierce",2354,383,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","AIAN",53,"Pierce",24,28,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","Asian",53,"Pierce",428,228,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","Black/African American",53,"Pierce",936,499,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","Hispanic/Latinx",53,"Pierce",566,333,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","NHOPI",53,"Pierce",87,110,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","Other or Multiple Races",53,"Pierce",650,274.972725920226,2,"Low"
"53053062901","Census Tract 629.01; Pierce County; Washington","53053062900","White",53,"Pierce",1748,450,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","AIAN",53,"Pierce",7,20,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","Asian",53,"Pierce",297,126,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","Black/African American",53,"Pierce",184,146,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","Hispanic/Latinx",53,"Pierce",1055,312,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","NHOPI",53,"Pierce",0,13,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","Other or Multiple Races",53,"Pierce",230,116.335721083423,2,"Low"
"53053062902","Census Tract 629.02; Pierce County; Washington","53053062900","White",53,"Pierce",2570,392,2,"Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","AIAN",53,"Pierce",127,96,1,"Very Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","Asian",53,"Pierce",497,261,1,"Very Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","Black/African American",53,"Pierce",259,207,1,"Very Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","Hispanic/Latinx",53,"Pierce",457,201,1,"Very Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","NHOPI",53,"Pierce",112,100,1,"Very Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","Other or Multiple Races",53,"Pierce",1578,492.734208270544,1,"Very Low"
"53053063000","Census Tract 630; Pierce County; Washington","53053063000","White",53,"Pierce",1457,439,1,"Very Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","AIAN",53,"Pierce",108,101,2,"Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","Asian",53,"Pierce",482,186,2,"Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","Black/African American",53,"Pierce",379,133,2,"Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","Hispanic/Latinx",53,"Pierce",550,275,2,"Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","NHOPI",53,"Pierce",209,190,2,"Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","Other or Multiple Races",53,"Pierce",874,295.628144803569,2,"Low"
"53053063100","Census Tract 631; Pierce County; Washington","53053063100","White",53,"Pierce",2305,422,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","AIAN",53,"Pierce",29,43,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","Asian",53,"Pierce",811,686,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","Black/African American",53,"Pierce",332,185,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","Hispanic/Latinx",53,"Pierce",369,201,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","NHOPI",53,"Pierce",36,35,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","Other or Multiple Races",53,"Pierce",889,249.483466386051,2,"Low"
"53053063200","Census Tract 632; Pierce County; Washington","53053063200","White",53,"Pierce",2881,359,2,"Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","AIAN",53,"Pierce",277,286,1,"Very Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","Asian",53,"Pierce",570,277,1,"Very Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","Black/African American",53,"Pierce",1191,483,1,"Very Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","Hispanic/Latinx",53,"Pierce",968,445,1,"Very Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","NHOPI",53,"Pierce",12,21,1,"Very Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","Other or Multiple Races",53,"Pierce",272,172.104619345327,1,"Very Low"
"53053063301","Census Tract 633.01; Pierce County; Washington","53053063300","White",53,"Pierce",1027,287,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","AIAN",53,"Pierce",0,13,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","Asian",53,"Pierce",1657,749,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","Black/African American",53,"Pierce",456,326,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","Hispanic/Latinx",53,"Pierce",1284,342,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","NHOPI",53,"Pierce",0,13,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","Other or Multiple Races",53,"Pierce",604,321.438952213325,1,"Very Low"
"53053063302","Census Tract 633.02; Pierce County; Washington","53053063300","White",53,"Pierce",1058,251,1,"Very Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","AIAN",53,"Pierce",81,102,2,"Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","Asian",53,"Pierce",421,238,2,"Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","Black/African American",53,"Pierce",604,422,2,"Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","Hispanic/Latinx",53,"Pierce",757,233,2,"Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","NHOPI",53,"Pierce",295,308,2,"Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","Other or Multiple Races",53,"Pierce",1344,636.905016466349,2,"Low"
"53053063401","Census Tract 634.01; Pierce County; Washington","53053063400","White",53,"Pierce",2174,614,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","AIAN",53,"Pierce",172,112,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","Asian",53,"Pierce",329,139,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","Black/African American",53,"Pierce",209,200,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","Hispanic/Latinx",53,"Pierce",1331,613,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","NHOPI",53,"Pierce",46,53,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","Other or Multiple Races",53,"Pierce",558,258.7005991489,2,"Low"
"53053063402","Census Tract 634.02; Pierce County; Washington","53053063400","White",53,"Pierce",1613,429,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","AIAN",53,"Pierce",29,46,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","Asian",53,"Pierce",389,201,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","Black/African American",53,"Pierce",940,298,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","Hispanic/Latinx",53,"Pierce",613,298,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","NHOPI",53,"Pierce",97,91,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","Other or Multiple Races",53,"Pierce",746,248.358611688824,2,"Low"
"53053063501","Census Tract 635.01; Pierce County; Washington","53053063501","White",53,"Pierce",2063,418,2,"Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","AIAN",53,"Pierce",153,209,1,"Very Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","Asian",53,"Pierce",1352,302,1,"Very Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","Black/African American",53,"Pierce",1011,613,1,"Very Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","Hispanic/Latinx",53,"Pierce",772,374,1,"Very Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","NHOPI",53,"Pierce",192,208,1,"Very Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","Other or Multiple Races",53,"Pierce",513,210.853029383028,1,"Very Low"
"53053063502","Census Tract 635.02; Pierce County; Washington","53053063502","White",53,"Pierce",1081,319,1,"Very Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","AIAN",53,"Pierce",38,48,2,"Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","Asian",53,"Pierce",18,15,2,"Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","Black/African American",53,"Pierce",0,13,2,"Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","Hispanic/Latinx",53,"Pierce",243,182,2,"Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","NHOPI",53,"Pierce",0,13,2,"Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","Other or Multiple Races",53,"Pierce",188,123.00406497348,2,"Low"
"53053070204","Census Tract 702.04; Pierce County; Washington","53053070204","White",53,"Pierce",3200,508,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","AIAN",53,"Pierce",0,13,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","Asian",53,"Pierce",0,13,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","Black/African American",53,"Pierce",25,39,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","Hispanic/Latinx",53,"Pierce",79,54,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","NHOPI",53,"Pierce",0,13,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","Other or Multiple Races",53,"Pierce",112,79.9249648107523,2,"Low"
"53053070205","Census Tract 702.05; Pierce County; Washington","53053070205","White",53,"Pierce",3096,499,2,"Low"
"53053070206","Census Tract 702.06; Pierce County; Washington","53053070206","AIAN",53,"Pierce",0,13,1,"Very Low"
